Mês,Código SH4,Descrição SH4,2025 - Valor US$ FOB,2024 - Valor US$ FOB,2023 - Valor US$ FOB,2022 - Valor US$ FOB,2021 - Valor US$ FOB,2020 - Valor US$ FOB,2019 - Valor US$ FOB,2018 - Valor US$ FOB,2017 - Valor US$ FOB,2016 - Valor US$ FOB,2015 - Valor US$ FOB,2014 - Valor US$ FOB,2013 - Valor US$ FOB,2012 - Valor US$ FOB,2011 - Valor US$ FOB,2010 - Valor US$ FOB,2009 - Valor US$ FOB,2008 - Valor US$ FOB,2007 - Valor US$ FOB,2006 - Valor US$ FOB,2005 - Valor US$ FOB,2004 - Valor US$ FOB,2003 - Valor US$ FOB,2002 - Valor US$ FOB,2001 - Valor US$ FOB,2000 - Valor US$ FOB,1999 - Valor US$ FOB,1998 - Valor US$ FOB,1997 - Valor US$ FOB
05. Maio,1704,Produtos de confeitaria sem cacau (incluído o chocolate branco),0,0,0,0,0,0,0,0,0,0,0,1034,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0
05. Maio,0903,Mate,0,0,0,0,0,0,0,0,0,0,0,4338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06. Junho,7316,"Âncoras, fateixas, e suas partes, de ferro fundido, ferro ou aço",0,0,0,0,0,0,0,0,0,0,0,530134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06. Junho,7303,"Tubos e perfis ocos, de ferro fundido",0,0,0,0,0,0,0,0,0,0,0,31078,0,0,0,0,0,0,0,3884,0,0,0,0,0,0,0,0,0
06. Junho,5607,"Cordéis, cordas e cabos, entrançados ou não, mesmo impregnados, revestidos, recobertos ou embainhados de borracha ou de plástico",0,0,0,0,0,0,0,0,0,0,0,23,1604,0,0,1218,0,510,6934,0,2512,1,0,0,0,0,0,0,0
06. Junho,3908,Poliamidas em formas primárias,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,1166,0,0,0,0,0,0,0
06. Junho,3907,"Poliacetais, outros poliéteres e resinas epóxidas, em formas primárias; policarbonatos, resinas alquídicas, poliésteres alílicos e outros poliésteres, em formas primárias",0,0,0,0,0,0,0,0,0,0,0,68220,0,29987,40050,38250,1491,49335,76410,0,13551,9747,707,0,0,0,0,0,0
06. Junho,3210,"Outras tintas e vernizes; pigmentos a água preparados, utilizados para acabamento de couros",0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,221,644,554,0,0,0,0,0,0,0,0,0
07. Julho,9022,"Aparelhos de raios X e aparelhos que utilizem as radiações alfa, beta ou gama, mesmo para usos médicos, cirúrgicos, odontológicos ou veterinários, incluídos os aparelhos de radiofotografia ou de radioterapia, os tubos de raios X e outros dispositivos gera",0,0,0,0,0,0,0,0,0,0,0,25206,11224,0,12428,2400,29048,18771,0,0,0,0,0,0,0,0,0,0,0
07. Julho,8546,"Isoladores de qualquer matéria, para usos elétricos",0,0,0,0,0,0,0,0,0,0,0,100,53,54,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0
07. Julho,8513,"Lanternas elétricas portáteis destinadas a funcionar por meio da sua própria fonte de energia (por exemplo: de pilhas, de acumuladores, de magnetos), excluídos os aparelhos de iluminação da posição 8512",0,0,0,0,0,0,0,0,0,0,0,11550,0,0,0,0,0,0,0,0,131,0,0,144,278,0,0,0,0
07. Julho,8416,"Queimadores para alimentação de fornalhas, de combustíveis líquidos, combustíveis sólidos pulverizados ou de gás; fornalhas automáticas, incluídas as antefornalhas, grelhas mecânicas, descarregadores mecânicos de cinzas e dispositivos semelhantes",0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,300,328,0,0,0,0,0,0,0,0
07. Julho,7612,"Reservatórios, barris, tambores, latas, caixas e recipientes semelhantes (incluídos os recipientes tubulares, rígidos ou flexíveis) para quaisquer matérias (exceto gases comprimidos ou liquefeitos), de alumínio, de capacidade não superior a 300 litros, s",0,0,0,0,0,0,0,0,0,0,0,5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,7319,"Agulhas de costura, agulhas de tricô, agulhas-passadoras, agulhas de croché, furadores para bordar e artefactos semelhantes, para uso manual, de ferro ou aço; alfinetes de segurança e outros alfinetes, de ferro ou aço, não especificados nem compreendidos",0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,19,0,0,0,102,0,1530,0
07. Julho,7316,"Âncoras, fateixas, e suas partes, de ferro fundido, ferro ou aço",0,0,0,0,0,0,0,0,0,0,0,36099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,7103,"Pedras preciosas (exceto diamantes) ou semipreciosas, mesmo trabalhadas ou combinadas, mas não enfiadas, nem montadas, nem engastadas; pedras preciosas (exceto diamantes) ou semipreciosas, não combinadas, enfiadas temporariamente para facilidade de tran",0,0,0,0,0,0,0,0,0,0,0,10292,11046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,5705,"Outros tapetes e revestimentos para pisos (pavimentos), de matérias têxteis, mesmo confeccionados",0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,2933,"Compostos heterocíclicos, exclusivamente de hetero-átomo(s) de azoto (nitrogénio)",0,0,0,0,0,0,0,0,0,0,0,89131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,2202,"Águas, incluídas as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sumos de frutas ou de produtos hortícolas, da posição 2009",0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,2009,"Sumos de frutas (incluídos os mostos de uvas) ou de produtos hortícolas, não fermentados, sem adição de álcool, com ou sem adição de açúcar ou de outros edulcorantes",0,0,0,0,0,0,0,0,0,0,0,7364,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0
07. Julho,1108,Amidos e féculas; inulina,0,0,0,0,0,0,0,0,0,0,0,10247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,1106,"Farinhas, sêmolas e pós, de legumes de vagem secos da posição 0713, de sagu ou das raízes ou tubérculos da posição 0714 e dos produtos do Capítulo 8",0,0,0,0,0,0,0,0,0,0,0,5402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,1102,"Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio",0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,8446,Teares para tecidos,0,0,0,0,0,0,0,0,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,8435,"Prensas, esmagadores e máquinas e aparelhos semelhantes, para fabricação de vinho, sidra, sumos de frutas ou bebidas semelhantes",0,0,0,0,0,0,0,0,0,0,0,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,7213,Fio-máquina de ferro ou aço não ligado,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,7004,"Vidro estirado ou soprado, em folhas, mesmo com camada absorvente, reflectora ou não, mas sem qualquer outro trabalho",0,0,0,0,0,0,0,0,0,0,0,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,6903,"Outros produtos cerâmicos refractários (por exemplo: retortas, cadinhos, muflas, bocais, tampões, suportes, copelas, tubos, mangas, varetas) que não sejam de farinhas siliciosas fósseis nem de terras siliciosas semelhantes",0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,3301,"Óleos essenciais (desterpenizados ou não), incluídos os chamados « concretos » ou « absolutos »; resinóides; oleorresinas de extracção; soluções concentradas de óleos essenciais em gorduras, em óleos fixos, em ceras ou em matérias análogas, obtidas por tr",0,0,0,0,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,2933,"Compostos heterocíclicos, exclusivamente de hetero-átomo(s) de azoto (nitrogénio)",0,0,0,0,0,0,0,0,0,0,0,88088,0,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,0,0
08. Agosto,2401,Tabaco não manufacturado; desperdícios de tabaco,0,0,0,0,0,0,0,0,0,0,0,413440,24497764,33175454,32271728,43555197,30510613,22167003,49732455,46223095,0,0,0,0,0,0,0,0,0
09. Setembro,7219,"Produtos laminados planos de aço inoxidável, de largura igual ou superior a 600 mm",0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,6,0,0,0,0,0,0,121,0,0,0,0,0
09. Setembro,6914,Outras obras de cerâmica,0,0,0,0,0,0,0,0,0,0,0,25800,0,0,0,0,0,0,0,0,170,610,1669,266,0,0,0,0,0
09. Setembro,6806,"Lãs de escórias de altos fornos, de outras escórias, lã de rocha e lãs minerais semelhantes; vermiculite e argilas, expandidas, espuma de escórias e produtos minerais semelhantes, expandidos; misturas e obras de matérias minerais para isolamento do calor",0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,2584,0,0,0,0,0,0,0,0
09. Setembro,5806,"Fitas, exceto os artefactos da posição 5807; fitas sem trama, de fios ou fibras paralelizados e colados (bolducs)",0,0,0,0,0,0,0,0,0,0,0,5814,10816,1014,0,0,0,34,738,0,241,0,1650,0,135,0,48413,0,6700
09. Setembro,5705,"Outros tapetes e revestimentos para pisos (pavimentos), de matérias têxteis, mesmo confeccionados",0,0,0,0,0,0,0,0,0,0,0,1553,3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09. Setembro,4803,Papel para fabricação de papel higiênico ou de toucador e artigos semelhantes; pasta de celulose e mantas de fibras de celulose,0,0,0,0,0,0,0,0,0,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09. Setembro,2933,"Compostos heterocíclicos, exclusivamente de hetero-átomo(s) de azoto (nitrogénio)",0,0,0,0,0,0,0,0,0,0,0,141811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09. Setembro,2401,Tabaco não manufacturado; desperdícios de tabaco,0,0,0,0,0,0,0,0,0,0,0,414162,6304821,36995012,27786322,52190130,21961233,28612848,27933530,36768206,0,0,0,0,0,0,0,0,0
09. Setembro,2007,"Doces, geleias, marmelades, purés e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes",0,0,0,0,0,0,0,0,0,0,0,5283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09. Setembro,1905,"Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula em folhas e produtos semelhantes",0,0,0,0,0,0,0,0,0,0,0,10037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09. Setembro,1106,"Farinhas, sêmolas e pós, de legumes de vagem secos da posição 0713, de sagu ou das raízes ou tubérculos da posição 0714 e dos produtos do Capítulo 8",0,0,0,0,0,0,0,0,0,0,0,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09. Setembro,1104,"Grãos de cereais trabalhados de outro modo (por exemplo: descascados, pelados, esmagados, em flocos, em pérolas, cortados ou partidos), com exclusão do arroz da posição 1006; germes de cereais, inteiros, esmagados, em flocos ou moídos",0,0,0,0,0,0,0,0,0,0,0,4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09. Setembro,1103,"Grumos, sêmolas e pellets, de cereais",0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09. Setembro,0712,"Produtos hortícolas secos, mesmo cortados em pedaços ou fatias, ou ainda triturados ou em pó, mas sem qualquer outro preparo",0,0,0,0,0,0,0,0,0,0,0,1675,0,0,0,0,0,0,0,0,0,370,5429,0,0,0,0,0,0
10. Outubro,9617,"Garrafas térmicas e outros recipientes isotérmicos montados, com isolamento produzido pelo vácuo, e suas partes (exceto ampolas de vidro)",0,0,0,0,0,0,0,0,0,0,0,8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
10. Outubro,8514,"Fornos elétricos industriais ou de laboratório, incluídos os que funcionam por indução ou por perdas dielétricas; outros aparelhos industriais ou de laboratório, para tratamento térmico de matérias por indução ou por perdas dielétricas",0,0,0,0,0,0,0,0,0,0,0,4545,66750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,7004,"Vidro estirado ou soprado, em folhas, mesmo com camada absorvente, reflectora ou não, mas sem qualquer outro trabalho",0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,6806,"Lãs de escórias de altos fornos, de outras escórias, lã de rocha e lãs minerais semelhantes; vermiculite e argilas, expandidas, espuma de escórias e produtos minerais semelhantes, expandidos; misturas e obras de matérias minerais para isolamento do calor",0,0,0,0,0,0,0,0,0,0,0,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,5607,"Cordéis, cordas e cabos, entrançados ou não, mesmo impregnados, revestidos, recobertos ou embainhados de borracha ou de plástico",0,0,0,0,0,0,0,0,0,0,0,287,0,0,8253,1090,436,400,64,98,0,7786,0,0,0,0,0,0,0
10. Outubro,2202,"Águas, incluídas as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sumos de frutas ou de produtos hortícolas, da posição 2009",0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,2103,Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada,0,0,0,0,0,0,0,0,0,0,0,3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,2009,"Sumos de frutas (incluídos os mostos de uvas) ou de produtos hortícolas, não fermentados, sem adição de álcool, com ou sem adição de açúcar ou de outros edulcorantes",0,0,0,0,0,0,0,0,0,0,0,3076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,1904,"Produtos à base de cereais, obtidos por expansão ou por torrefacção [por exemplo: flocos de milho (corn flakes)]; cereais (exceto milho) em grãos ou sob a forma de flocos ou de outros grãos trabalhados (com excepção da farinha, do grumo e da sêmola), pré",0,0,0,0,0,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,1704,Produtos de confeitaria sem cacau (incluído o chocolate branco),0,0,0,0,0,0,0,0,0,0,0,1527,0,0,0,0,0,0,0,0,0,0,0,0,61690,20165,0,0,0
10. Outubro,1511,"Óleo de palma e respectivas fracções, mesmo refinados, mas não quimicamente modificados",0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,1404,Produtos vegetais não especificados nem compreendidos noutras posições,0,0,0,0,0,0,0,0,0,0,0,10143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,1302,"Sucos e extractos vegetais; matérias pécticas, pectinatos e pectatos; ágar-ágar e outros produtos mucilaginosos e espessantes derivados dos vegetais, mesmo modificados",0,0,0,0,0,0,0,0,0,0,0,30217,0,0,0,10147,0,98103,16203,0,2118,25570,0,0,0,0,0,0,0
10. Outubro,0813,"Frutas secas, exceto das posições 0801 a 0806; misturas de frutas secas ou de frutas de casca rija, do presente capítulo",0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,0712,"Produtos hortícolas secos, mesmo cortados em pedaços ou fatias, ou ainda triturados ou em pó, mas sem qualquer outro preparo",0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,461,0,0,0,1221,0,0,0
11. Novembro,9011,"Microscópios ópticos, incluídos os microscópios para fotomicrografia, cinefotomicrografia ou microprojecção",0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. Novembro,8427,"Empilhadores; outros veículos para movimentação de carga e semelhantes, equipados com dispositivo de elevação",0,0,0,0,0,0,0,0,0,0,0,228031,0,0,7332,0,0,0,168,0,0,0,0,0,0,0,0,0,0
11. Novembro,3701,"Chapas e filmes planos, fotográficos, sensibilizados, não impressionados, de matérias diferentes do papel, do cartão ou dos têxteis; filmes fotográficos planos, de revelação e cópia instantâneas, sensibilizados, não impressionados, mesmo em cartuchos",0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. Novembro,0901,"Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção",0,0,0,0,0,0,0,0,0,0,0,64100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. Dezembro,7615,"Artefactos de uso doméstico, de higiene ou de toucador, e suas partes, de alumínio; esponjas, esfregões, luvas e artefactos semelhantes, para limpeza, polimento e usos semelhantes, de alumínio",0,0,0,0,0,0,0,0,0,0,0,815,0,1009,0,0,0,505,505,648,430,783,109,99,992,672,700,1081,215
12. Dezembro,6905,"Telhas, elementos de chaminés, condutores de fumo, ornamentos arquitectónicos, de cerâmica, e outros produtos cerâmicos para construção",0,0,0,0,0,0,0,0,0,0,0,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. Dezembro,6116,"Luvas, mitenes e semelhantes, de malha",0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. Dezembro,4418,"Obras de carpintaria para construções, incluídos os painéis celulares, os painéis para soalhos e as fasquias para telhados (shingles e shakes), de madeira",0,0,0,0,0,0,0,0,0,0,0,3331,0,0,0,0,27648,0,0,153910,127195,191171,122116,50460,218410,0,40430,76796,33003
12. Dezembro,3212,"Pigmentos (incluídos os pós e flocos metálicos) dispersos em meios não aquosos, no estado líquido ou pastoso, dos tipos utilizados na fabricação de tintas; folhas para marcar a ferro; tinturas e outras matérias corantes apresentadas em formas próprias ou",0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,540,0,123,0,510,1945,532,723,1214,93,0,0,86,1372
12. Dezembro,2922,Compostos aminados de funções oxigenadas,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. Dezembro,2401,Tabaco não manufacturado; desperdícios de tabaco,0,0,0,0,0,0,0,0,0,0,0,495000,33600,4816637,4371785,1917896,22326151,21429102,28297358,7823738,0,0,0,0,0,0,0,0,0
12. Dezembro,1903,"Tapioca e seus sucedâneos preparados a partir de féculas, em flocos, grumos, grãos, pérolas ou formas semelhantes",0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,43016,47725,0,0,0,0,0,0
12. Dezembro,1901,"Extractos de malte; preparações alimentícias de farinhas, grumos, sêmolas, amidos, féculas ou extractos de malte, não contendo cacau ou contendo-o numa proporção inferior a 40 %, em peso, não especificadas nem compreendidas noutras posições; preparações a",0,0,0,0,0,0,0,0,0,0,0,4843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. Dezembro,1302,"Sucos e extractos vegetais; matérias pécticas, pectinatos e pectatos; ágar-ágar e outros produtos mucilaginosos e espessantes derivados dos vegetais, mesmo modificados",0,0,0,0,0,0,0,0,0,0,0,28328,0,11331,17476,979,15377,113470,9328,0,2827,24659,50267,3586,0,0,0,0,0
12. Dezembro,1108,Amidos e féculas; inulina,0,0,0,0,0,0,0,0,0,0,0,6693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. Dezembro,1106,"Farinhas, sêmolas e pós, de legumes de vagem secos da posição 0713, de sagu ou das raízes ou tubérculos da posição 0714 e dos produtos do Capítulo 8",0,0,0,0,0,0,0,0,0,0,0,2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. Dezembro,1103,"Grumos, sêmolas e pellets, de cereais",0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. Dezembro,1102,"Farinhas de cereais, exceto de trigo ou de mistura de trigo com centeio",0,0,0,0,0,0,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. Dezembro,0903,Mate,0,0,0,0,0,0,0,0,0,0,0,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01. Janeiro,9011,"Microscópios ópticos, incluídos os microscópios para fotomicrografia, cinefotomicrografia ou microprojecção",0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01. Janeiro,6903,"Outros produtos cerâmicos refractários (por exemplo: retortas, cadinhos, muflas, bocais, tampões, suportes, copelas, tubos, mangas, varetas) que não sejam de farinhas siliciosas fósseis nem de terras siliciosas semelhantes",0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01. Janeiro,5705,"Outros tapetes e revestimentos para pisos (pavimentos), de matérias têxteis, mesmo confeccionados",0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01. Janeiro,4902,"Jornais e publicações periódicas, impressos, mesmo ilustrados ou contendo publicidade",0,0,0,0,0,0,0,0,0,0,18,101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
01. Janeiro,4407,"Madeira serrada ou endireitada longitudinalmente, cortada ou desenrolada, mesmo aplainada, polida ou unida pelas extremidades, de espessura superior a 6 mm",0,0,0,0,0,0,0,0,0,0,27194,0,0,0,0,86243,0,26695,17144,0,0,50061,56875,184686,129596,383155,180696,624686,325958
01. Janeiro,4017,"Borracha endurecida (ebonite, por exemplo) sob qualquer forma, incluindo os desperdícios e resíduos; obras de borracha endurecida",0,0,0,0,0,0,0,0,0,0,524,673,0,563,1657,0,0,5462,4705,9130,11363,0,0,0,0,0,0,0,0
02. Fevereiro,8201,"Pás, alviões, picaretas, enxadas, sachos, forcados, forquilhas, ancinhos e rapadeiras; machados, podões e ferramentas semelhantes de gume; tesouras de podar de todos os tipos; foices e foicinhas, facas para feno ou para palha, tesouras para sebes, cunhas",0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,7222,Barras e perfis de aço inoxidável,0,0,0,0,0,0,0,0,0,0,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,5806,"Fitas, exceto os artefactos da posição 5807; fitas sem trama, de fios ou fibras paralelizados e colados (bolducs)",0,0,0,0,0,0,0,0,0,0,1052,2390,0,1267,0,2625,0,2200,0,19,0,0,0,0,1050,1063,0,0,1650
02. Fevereiro,5705,"Outros tapetes e revestimentos para pisos (pavimentos), de matérias têxteis, mesmo confeccionados",0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,4902,"Jornais e publicações periódicas, impressos, mesmo ilustrados ou contendo publicidade",0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,163,31,0,0,3,0,0,0,0,0
02. Fevereiro,4017,"Borracha endurecida (ebonite, por exemplo) sob qualquer forma, incluindo os desperdícios e resíduos; obras de borracha endurecida",0,0,0,0,0,0,0,0,0,0,18,226,3344,663,2608,1097,335,8567,4118,2497,3587,58,25,21,0,0,0,0,12
02. Fevereiro,2925,Compostos de função carboxiimida (incluindo a sacarina e seus sais) ou de função imina,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03. Março,8546,"Isoladores de qualquer matéria, para usos elétricos",0,0,0,0,0,0,0,0,0,0,14,0,29,0,0,9196,0,0,17,0,0,0,0,0,0,3,0,0,0
03. Março,8457,"Centros de maquinagem, máquinas de sistema monostático (single station) e máquinas de estações múltiplas, para trabalhar metais",0,0,0,0,0,0,0,0,0,0,964954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03. Março,8427,"Empilhadores; outros veículos para movimentação de carga e semelhantes, equipados com dispositivo de elevação",0,0,0,0,0,0,0,0,0,0,298904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03. Março,6807,Obras de asfalto ou de produtos semelhantes (por exemplo: breu ou pez),0,0,0,0,0,0,0,0,0,0,336,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03. Março,4805,"Outros papéis e cartões, não revestidos nem impregnados, em rolos ou em folhas, não tendo sofrido trabalho complementar nem tratamento, exceto os especificados na Nota 3 do presente Capítulo",0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
03. Março,2931,Outros compostos organo-inorgânicos,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03. Março,2202,"Águas, incluídas as águas minerais e as águas gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas e outras bebidas não alcoólicas, exceto sumos de frutas ou de produtos hortícolas, da posição 2009",0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03. Março,2009,"Sumos de frutas (incluídos os mostos de uvas) ou de produtos hortícolas, não fermentados, sem adição de álcool, com ou sem adição de açúcar ou de outros edulcorantes",0,0,0,0,0,0,0,0,0,0,6862,4245,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
03. Março,2008,"Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas noutras posições",0,0,0,0,0,0,0,0,0,0,3669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03. Março,2007,"Doces, geleias, marmelades, purés e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes",0,0,0,0,0,0,0,0,0,0,5187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
