Mês,Código SH4,Descrição SH4,Exportação - 2025 - Valor US$ FOB,Importação - 2025 - Valor US$ FOB,Exportação - 2024 - Valor US$ FOB,Importação - 2024 - Valor US$ FOB,Exportação - 2023 - Valor US$ FOB,Importação - 2023 - Valor US$ FOB,Exportação - 2022 - Valor US$ FOB,Importação - 2022 - Valor US$ FOB,Exportação - 2021 - Valor US$ FOB,Importação - 2021 - Valor US$ FOB,Exportação - 2020 - Valor US$ FOB,Importação - 2020 - Valor US$ FOB,Exportação - 2019 - Valor US$ FOB,Importação - 2019 - Valor US$ FOB,Exportação - 2018 - Valor US$ FOB,Importação - 2018 - Valor US$ FOB,Exportação - 2017 - Valor US$ FOB,Importação - 2017 - Valor US$ FOB,Exportação - 2016 - Valor US$ FOB,Importação - 2016 - Valor US$ FOB,Exportação - 2015 - Valor US$ FOB,Importação - 2015 - Valor US$ FOB,Exportação - 2014 - Valor US$ FOB,Importação - 2014 - Valor US$ FOB,Exportação - 2013 - Valor US$ FOB,Importação - 2013 - Valor US$ FOB,Exportação - 2012 - Valor US$ FOB,Importação - 2012 - Valor US$ FOB,Exportação - 2011 - Valor US$ FOB,Importação - 2011 - Valor US$ FOB,Exportação - 2010 - Valor US$ FOB,Importação - 2010 - Valor US$ FOB,Exportação - 2009 - Valor US$ FOB,Importação - 2009 - Valor US$ FOB,Exportação - 2008 - Valor US$ FOB,Importação - 2008 - Valor US$ FOB,Exportação - 2007 - Valor US$ FOB,Importação - 2007 - Valor US$ FOB,Exportação - 2006 - Valor US$ FOB,Importação - 2006 - Valor US$ FOB
12. Dezembro,2005,"Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006",0,0,0,0,0,41325,0,0,0,5689,0,0,0,0,0,0,0,0,0,0,0,18300,0,0,0,140012,0,17258,0,54846,0,0,0,13461,0,0,0,0,0,0
12. Dezembro,1516,"Gorduras e óleos animais ou vegetais, e respectivas fracções, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo",0,0,0,0,0,145,0,0,0,0,0,0,0,25277,0,0,0,0,0,0,0,0,0,0,0,47461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. Dezembro,0804,"Tâmaras, figos, ananases (abacaxis), abacates, goiabas, mangas e mangostões, frescos ou secos",0,0,0,0,0,46613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12. Dezembro,0206,"Miudezas comestíveis de animais das espécies bovina, suína, ovina, caprina, cavalar, asinina e muar, frescas, refrigeradas ou congeladas",0,0,0,0,0,2511,0,0,0,0,0,0,0,0,0,0,26004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01. Janeiro,6112,"Fatos de treino para desporto, fatos-macacos e conjuntos de esqui, malhôs, biquinis, calções (shorts) e slips, de banho, de malha",0,0,0,0,2500,0,0,0,1001,2430,0,0,0,0,0,0,0,0,0,0,0,0,888,0,0,0,0,0,0,2834,0,4081,0,0,0,0,0,0,0,0
01. Janeiro,5804,"Tules, filó e tecidos de malhas com nós; rendas em peça, em tiras ou em motivos para aplicar, exceto os produtos das posições 6002 a 6006",0,0,0,0,5381,0,0,137763,0,70814,0,48377,0,0,0,108016,0,100466,0,0,0,0,0,27635,0,150292,0,0,0,0,0,0,0,6153,0,0,0,0,0,0
01. Janeiro,4703,"Pastas químicas de madeira, à soda ou ao sulfato, exceto pastas para dissolução",0,0,0,0,48615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29688,0,0,0,13788
01. Janeiro,2505,"Areias naturais de qualquer espécie, mesmo coradas, exceto areias metalíferas do Capítulo 26",0,0,0,0,1968,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0
01. Janeiro,1210,"Cones de lúpulo, frescos ou secos, mesmo triturados ou moídos ou em pellets; lupulina",0,0,0,0,12040,555026,0,127584,1334,0,2777,445276,1410,377277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,8530,"Aparelhos elétricos de sinalização (excluídos os de transmissão de mensagens), de segurança, de contrôle ou de comando, para vias férreas ou semelhantes, vias terrestres ou fluviais, para áreas ou parques de estacionamento, instalações portuárias ou para",0,0,0,0,1035,0,263,0,551,0,438,0,0,0,0,0,0,2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,7404,"Desperdícios e resíduos, de cobre",0,0,0,0,150102,0,0,230110,0,5316260,0,2127075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,6303,"Cortinados, cortinas e estores; sanefas e reposteiros",0,0,0,0,1594,0,7763,0,1821,0,0,0,4184,7187,7430,0,6036,0,12904,0,4699,0,28877,0,6851,0,202,2028,5109,30960,7872,0,13118,0,17964,0,4596,0,0,0
02. Fevereiro,6112,"Fatos de treino para desporto, fatos-macacos e conjuntos de esqui, malhôs, biquinis, calções (shorts) e slips, de banho, de malha",0,0,0,0,2858,0,108,0,2651,0,0,0,0,0,0,0,0,0,0,0,0,1080,20228,0,0,0,0,373,0,0,0,0,0,0,0,0,0,22459,1500,0
02. Fevereiro,3911,"Resinas de petróleo, resinas de cumarona-indeno, politerpenos, polissulfuretos, polissulfonas e outros produtos mencionados na Nota 3 do presente capítulo, não especificados nem compreendidos em outras posições, em formas primárias",0,0,0,0,1756,0,0,0,0,0,0,0,0,3453,0,0,0,31357,0,0,0,0,0,105527,0,0,0,49223,0,0,0,0,0,0,0,43020,0,43190,0,43153
02. Fevereiro,3802,"Carvões activados; matérias minerais naturais activadas; negros de origem animal, incluído o negro animal esgotado",0,0,0,0,2000,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,3201,"Extractos tanantes de origem vegetal; taninos e seus sais, éteres, ésteres e outros derivados",0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,3003,"Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados entre si, preparados para fins terapêuticos ou profilácticos, mas não apresentados em doses nem acondicionados para venda a retalho",0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21913,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,2841,Sais dos ácidos oxometálicos ou peroxometálicos,0,0,0,0,122850,0,732242,0,619970,0,446580,15110,449927,0,0,0,205612,0,301587,0,346923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,1902,"Massas alimentícias, mesmo cozidas ou recheadas (de carne ou de outras substâncias) ou preparadas de outro modo, tais como esparguete, macarrão, aletria, lasanha, nhoque, raviole e canelone; cuscuz, mesmo preparado",0,0,0,0,24036,90297,11773,16243,0,0,4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55653,0,0,0,0,0,0,0,0,0,0,0,0
02. Fevereiro,1103,"Grumos, sêmolas e pellets, de cereais",0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03. Março,7226,"Produtos laminados planos, de outras ligas de aço, de largura inferior a 600 mm",0,0,0,0,866,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,0,0,0,0,0,0,0,0,0,0
03. Março,7205,"Granalha e pó de ferro fundido bruto, de ferro spiegel (especular), de ferro ou aço",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,40989,0,465,0,39613,0,49426,0,31550,403,39009,0,35830,0,1200,0,0,0,20289,0,0,0,0,0
03. Março,6812,"Amianto (asbesto) trabalhado, em fibras; misturas à base de amianto ou à base de amianto e carbonato de magnésio; obras destas misturas ou de amianto (por exemplo: fios, tecidos, vestuário, chapéus e artefactos de uso semelhante, calçado, juntas), mesmo a",0,0,0,0,562,0,0,0,0,0,563,0,0,0,0,0,9022,0,24,0,6475,0,7876,14,10849,0,12456,0,5903,27,902,0,84,0,0,332,43,0,8,728
03. Março,6107,"Cuecas, ceroulas, camisas de noite, pijamas, roupões de banho, robes e semelhantes, de malha, de uso masculino",0,0,0,0,624,0,0,24759,0,0,0,0,0,0,0,0,0,0,0,0,0,88566,0,0,0,179,0,24333,33502,1054,0,0,6848,0,18281,0,17727,0,4980,0
03. Março,5802,"«Tecidos turcos», exceto os artefactos da posição 5806; tecidos tufados, exceto os artefactos da posição 5703",0,0,0,0,42619,0,107523,0,52643,0,0,158,6027,0,0,0,0,0,16137,0,131551,0,320083,0,44163,0,137168,0,12673,0,76997,0,0,0,0,0,0,0,23163,0
03. Março,4806,"Papel-pergaminho e cartão-pergaminho (sulfurizados), papel impermeável a gorduras, papel vegetal, papel cristal e outros papéis calandrados transparentes ou translúcidos, em rolos ou em folhas",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03. Março,2603,Minérios de cobre e seus concentrados,0,0,0,0,128000,0,0,0,62500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03. Março,2309,Preparações dos tipos utilizados na alimentação de animais,0,0,0,0,32429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77988,0,61511,0,238467,0,71499,0,184849,0,171525,0,94625,0,51573,0,0
04. Abril,9703,"Produções originais de arte estatuária ou de escultura, de quaisquer matérias",0,0,0,0,117,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04. Abril,8417,"Fornos industriais ou de laboratório, incluídos os incineradores, não elétricos",0,0,0,0,10832,90,0,12289,0,0,0,0,0,0,0,5500,0,0,0,43858,0,0,0,0,0,0,0,53433,0,37644,0,0,0,0,0,82898,0,0,0,0
04. Abril,7226,"Produtos laminados planos, de outras ligas de aço, de largura inferior a 600 mm",0,0,0,0,1092,0,0,0,0,0,95203,45813,0,26932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04. Abril,7117,Bijutarias,0,0,0,0,17050,32244,0,0,0,2529,0,6933,8965,335,20,2,0,14465,0,11624,0,2169,0,0,0,0,0,0,0,9399,0,13136,0,384,0,1000,3498,0,77226,0
04. Abril,4802,"Papel e cartão, não revestidos, dos tipos utilizados para escrita, impressão ou outros fins gráficos, e papel e cartão para fabricar cartões ou tiras perfurados, não perfurados, em rolos ou em folhas de forma quadrada ou rectangular, de qualquer formato o",0,0,0,0,108,0,0,0,240,25180,0,15238,54,3999,0,0,0,20741,0,0,0,0,0,0,0,0,0,0,0,15802,0,0,0,0,0,0,0,0,0,0
04. Abril,3301,"Óleos essenciais (desterpenizados ou não), incluídos os chamados « concretos » ou « absolutos »; resinóides; oleorresinas de extracção; soluções concentradas de óleos essenciais em gorduras, em óleos fixos, em ceras ou em matérias análogas, obtidas por tr",0,0,0,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,280400,0,148221,0,16181,0,0,0,59145,0,2467,0,663,0,14307,0,0,0,0,0,0,0,0
04. Abril,2620,"Cinzas e resíduos (exceto provenientes da fabricação  do ferro fundido, ferro ou aço) contendo arsénio, metais ou compostos de metais",0,0,0,0,54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04. Abril,2603,Minérios de cobre e seus concentrados,0,0,0,0,550700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04. Abril,2506,"Quartzo (exceto areias naturais); quartzites, mesmo desbastadas ou simplesmente cortadas à serra ou por outro meio, em blocos ou placas de forma quadrada ou rectangular",0,0,0,0,13185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14489
05. Maio,7404,"Desperdícios e resíduos, de cobre",0,0,0,0,174816,0,707082,0,0,1691005,0,2162296,0,0,0,0,0,510019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156532,0,0
05. Maio,7302,"Elementos de vias férreas, de ferro fundido, ferro ou aço; carris, contracarris e cremalheiras, agulhas, cróssimas, alavancas para comando de agulhas e outros elementos de cruzamentos e desvios, dormentes, eclissas, coxins de carril, cantoneiras, placas d",0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,57230,0,0,0,0,0,4549,44478,0,0,9360,0,0,0,2173,0,0,0,0,0,5364,0,0
05. Maio,6309,"Artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados",0,0,0,0,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,778,0,0,0,181,0,0,0,0,0
05. Maio,4806,"Papel-pergaminho e cartão-pergaminho (sulfurizados), papel impermeável a gorduras, papel vegetal, papel cristal e outros papéis calandrados transparentes ou translúcidos, em rolos ou em folhas",0,0,0,0,0,4600,16,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05. Maio,4415,"Caixotes, caixas, engradados, barricas e embalagens semelhantes, de madeira; carretéis para cabos, de madeira; paletes simples, « paletes-caixas » e outros estrados para carga, de madeira; taipais de paletes de madeira",0,0,0,0,15,0,2084,305637,21,0,1042,0,2084,69,1042,0,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
05. Maio,3004,"Medicamentos (exceto os produtos das posições 3002, 3005 ou 3006) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profilácticos, apresentados em doses (incluindo os destinados a serem administrados por via sub",0,0,0,0,1302,0,0,0,1146,114142,0,0,0,0,2464,82875,0,5525,0,0,0,0,0,0,0,0,0,0,0,0,6055,0,0,0,25056,0,27242,0,0,0
05. Maio,2817,Óxido de zinco; peróxido de zinco,0,0,0,0,665,0,90,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05. Maio,2304,Tortas e outros resíduos sólidos da extração do óleo de soja,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06. Junho,7209,"Produtos laminados planos, de ferro ou aço não ligado, de largura igual ou superior a 600 mm, laminados a frio, não folheados ou chapeados, nem revestidos",0,0,0,0,86,1022362,0,0,0,0,0,0,0,0,0,535579,0,0,4290,0,0,0,0,0,0,0,0,54870,0,0,0,1243865,0,0,0,0,0,0,0,0
06. Junho,2603,Minérios de cobre e seus concentrados,0,0,0,0,215200,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06. Junho,2506,"Quartzo (exceto areias naturais); quartzites, mesmo desbastadas ou simplesmente cortadas à serra ou por outro meio, em blocos ou placas de forma quadrada ou rectangular",0,0,0,0,16462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20197
07. Julho,8609,"Contêineres, incluindo os de transporte de fluidos, especialmente concebidos e equipados para um ou vários meios de transporte",0,0,0,0,6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2345,0
07. Julho,8309,"Rolhas (incluídas as cápsulas de coroa, rolhas de parafuso e vertedoras), tampas, cápsulas para garrafas, batoques ou tampões roscados, protectores de batoques ou tampões, selos de garantia e outros acessórios para embalagem, de metais comuns",0,0,0,0,88,106022,0,53130,0,0,0,0,0,2029,0,69,0,0,0,0,0,0,0,0,0,9603,1792,0,0,0,0,5,0,0,0,0,0,30,0,3121
07. Julho,7213,Fio-máquina de ferro ou aço não ligado,0,0,0,0,279,1128799,0,688291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265000,0,0,1380,0,0,0,7143,0,0,0,0,180042,0,0,0,31437
07. Julho,5508,"Linhas para costurar, de fibras sintéticas ou artificiais descontínuas, mesmo acondicionadas para venda a retalho",0,0,0,0,28,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,4806,"Papel-pergaminho e cartão-pergaminho (sulfurizados), papel impermeável a gorduras, papel vegetal, papel cristal e outros papéis calandrados transparentes ou translúcidos, em rolos ou em folhas",0,0,0,0,114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,4802,"Papel e cartão, não revestidos, dos tipos utilizados para escrita, impressão ou outros fins gráficos, e papel e cartão para fabricar cartões ou tiras perfurados, não perfurados, em rolos ou em folhas de forma quadrada ou rectangular, de qualquer formato o",0,0,0,0,12,2182,0,142,0,0,0,0,0,10094,0,15436,0,33635,0,0,0,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,2834,Nitritos; nitratos,0,0,0,0,24262,21420,85929,0,0,0,0,28179,47988,0,0,47263,0,0,31,16968,0,38147,0,37581,0,0,0,31945,0,46767,0,27644,0,0,0,44048,0,8446,0,0
07. Julho,2817,Óxido de zinco; peróxido de zinco,0,0,0,0,7777,0,0,0,90,0,819,0,234,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,3467,0,0,0,0,0,0,0,0,0,0
07. Julho,2519,"Carbonato de magnésio natural (magnesite); magnésia electrofundida; magnésia calcinada a fundo (sinterizada), mesmo contendo pequenas quantidades de outros óxidos adicionados antes da sinterização; outro óxido de magnésio, mesmo puro",0,0,0,0,3810,0,0,1310,0,0,0,21092,0,21158,0,22640,0,0,0,18324,0,0,0,0,0,0,0,19907,0,0,0,0,0,0,0,0,0,0,0,25000
07. Julho,2505,"Areias naturais de qualquer espécie, mesmo coradas, exceto areias metalíferas do Capítulo 26",0,0,0,0,77,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0
07. Julho,1515,"Outras gorduras e óleos vegetais (incluído o óleo de jojoba) e respectivas fracções, fixos, mesmo refinados, mas não quimicamente modificados",0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252,0,0,0,0,0,0,0,84436,0,0,0,0,0,0
07. Julho,1514,"Óleos de nabo silvestre, de colza ou de mostarda, e respectivas fracções, mesmo refinados, mas não quimicamente modificados",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,1513,"Óleos de coco (óleo de copra), de palmiste ou de babaçu e respectivas fracções, mesmo refinados, mas não quimicamente modificados",0,0,0,0,3,0,0,0,0,0,0,0,0,4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,1511,"Óleo de palma e respectivas fracções, mesmo refinados, mas não quimicamente modificados",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,1507,"Óleo de soja e respectivas fracções, mesmo refinados, mas não quimicamente modificados",0,0,0,0,53260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07. Julho,0910,"Gengibre, açafrão, curcuma, tomilho, louro, caril e outras especiarias",0,0,0,0,44255,0,0,3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,9104,"Relógios para painéis de instrumentos e relógios semelhantes, para automóveis, veículos aéreos, embarcações ou para outros veículos",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,8702,"Veículos automóveis para o transporte de dez pessoas ou mais, incluíndo o condutor",0,0,0,0,81800,0,201000,0,686040,0,0,0,171330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131216,0,3960540,0,1080000,0
08. Agosto,8609,"Contêineres, incluindo os de transporte de fluidos, especialmente concebidos e equipados para um ou vários meios de transporte",0,0,0,0,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33500,0,0,0,120401,11321,0,0,0,0,0,0,0,0,0,0
08. Agosto,7309,"Reservatórios, tonéis, cubas e recipientes semelhantes, de ferro fundido, ferro ou aço, de capacidade > 300 litros, sem dispositivos mecânicos nem térmicos",0,0,0,0,261752,166210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33081,0,0,0,0,0,0,0,0,0,0,0,0,831,0,669,0,0,0,0
08. Agosto,1006,Arroz,0,0,0,0,17593,0,0,0,0,0,0,25543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115130,0,0,0,0,0,0,0,0,0,0
09. Setembro,8702,"Veículos automóveis para o transporte de dez pessoas ou mais, incluíndo o condutor",0,0,0,0,82970,0,0,0,0,0,596015,0,0,0,0,0,0,0,0,0,0,0,2804836,0,0,0,0,0,0,0,0,0,0,0,501150,0,6932737,0,192816,0
09. Setembro,8426,"Cábreas; guindastes, incluídos os de cabos; pontes rolantes, pórticos de descarga e de movimentação, pontes-guindastes, carros-pórticos, carros-guindastes",0,0,0,0,35894,0,0,0,0,0,0,0,0,0,0,0,1748,2449,0,730,146744,0,0,0,10538,22014,0,0,0,0,0,71342,0,0,0,0,0,0,0,0
09. Setembro,7309,"Reservatórios, tonéis, cubas e recipientes semelhantes, de ferro fundido, ferro ou aço, de capacidade > 300 litros, sem dispositivos mecânicos nem térmicos",0,0,0,0,851754,0,0,14101,0,0,477,0,0,0,0,0,0,0,0,0,0,0,12308,0,0,0,710352,0,0,0,0,0,0,126289,0,0,0,0,0,0
09. Setembro,7302,"Elementos de vias férreas, de ferro fundido, ferro ou aço; carris, contracarris e cremalheiras, agulhas, cróssimas, alavancas para comando de agulhas e outros elementos de cruzamentos e desvios, dormentes, eclissas, coxins de carril, cantoneiras, placas d",0,0,0,0,66531,0,0,0,305835,0,0,0,0,0,0,0,0,0,83041,0,0,0,0,0,40,0,469827,0,0,0,0,0,0,0,0,0,32492,0,40800,4498
09. Setembro,7205,"Granalha e pó de ferro fundido bruto, de ferro spiegel (especular), de ferro ou aço",0,0,0,0,4539,0,0,0,0,0,0,0,0,0,0,0,19388,0,20485,0,16660,0,49470,0,63623,0,31200,0,18956,0,65998,0,0,0,0,0,1274,451,0,0
09. Setembro,6214,"Xales, écharpes, lenços de pescoço, cachenés, cachecóis, mantilhas, véus e artefactos semelhantes",0,0,0,0,3647,0,0,0,1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3831,0,0,0,0,0,0
09. Setembro,6207,"Camisolas interiores, cuecas, ceroulas, camisas de noite, pijamas, roupões de banho, robes e semelhantes, de uso masculino",0,0,0,0,3701,0,3496,0,0,0,73541,0,3788,0,22120,0,13545,0,796,0,0,0,0,0,0,0,0,0,1069,0,99,0,0,0,0,0,0,0,0,0
09. Setembro,4415,"Caixotes, caixas, engradados, barricas e embalagens semelhantes, de madeira; carretéis para cabos, de madeira; paletes simples, « paletes-caixas » e outros estrados para carga, de madeira; taipais de paletes de madeira",0,0,0,0,840,0,4283,0,1354,140211,3126,0,1046,0,0,0,1042,0,0,0,0,0,0,0,0,0,0,0,6162,0,0,0,0,120,0,0,0,0,0,0
09. Setembro,4006,"Outras formas (por exemplo: varetas, tubos, perfis) e artigos (por exemplo: discos e anilhas (arruelas)) de borracha não vulcanizada",0,0,0,0,833,0,180,70,664,0,219,462,296,0,0,0,704,0,0,0,503,5156,1236,2402,5469,1010,0,8391,0,3690,69,0,695,0,228,3176,0,356,86,0
09. Setembro,2822,"Óxidos e hidróxidos de cobalto, inclusive os comerciais",0,0,0,0,229884,0,0,1085859,611310,0,0,144889,276300,842950,290584,1096863,0,244882,0,75720,0,92772,0,0,229539,289882,48602,450157,0,0,0,145100,0,0,0,0,0,0,27250,11596
09. Setembro,2817,Óxido de zinco; peróxido de zinco,0,0,0,0,168,0,0,0,0,0,409,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09. Setembro,2001,"Produtos hortícolas, frutas e outras partes comestíveis de plantas, preparados ou conservados em vinagre ou em ácido acético",0,0,0,0,8550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23418,0,10153,0,0,0,0,0,0,0,0,0,0,0,0
10. Outubro,9701,"Quadros, pinturas e desenhos, feitos inteiramente à mâo, exceto os desenhos da posiçâo 4906 e os artigos manufacturados decorados à mâo; colagens e quadros decorativos semelhantes",0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9943,0
10. Outubro,8609,"Contêineres, incluindo os de transporte de fluidos, especialmente concebidos e equipados para um ou vários meios de transporte",0,0,0,0,6509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7060,0,0,0,0,0,0,0,0
10. Outubro,8426,"Cábreas; guindastes, incluídos os de cabos; pontes rolantes, pórticos de descarga e de movimentação, pontes-guindastes, carros-pórticos, carros-guindastes",0,0,0,0,454344,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379813,0,0,0,0,0,0,0,0,0,0
10. Outubro,8420,"Calandras e laminadores, exceto os destinados ao tratamento de metais ou vidro, e seus cilindros",0,0,0,0,52450,28516,464270,17937,345,3229,101035,2875,0,2569,550130,2679,0,68092,0,1478,20802,76230,1176,35000,703641,3107,21750,33818,220500,26853,3645,77277,1516,83614,2653,39025,146940,23015,319330,162
10. Outubro,7508,Outras obras de níquel,0,0,0,0,121,0,0,0,0,0,132,0,43,0,153,0,0,0,0,0,0,0,0,0,686,0,251,0,441,0,0,0,0,852,0,0,0,875,0,0
10. Outubro,7404,"Desperdícios e resíduos, de cobre",0,0,0,0,147870,0,138581,97795,0,1491253,0,5542644,0,2004865,0,0,0,606190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622506,0,0
10. Outubro,7309,"Reservatórios, tonéis, cubas e recipientes semelhantes, de ferro fundido, ferro ou aço, de capacidade > 300 litros, sem dispositivos mecânicos nem térmicos",0,0,0,0,404952,0,0,30500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0,295194,0,0,18308,0,0,0,135451,0,0,0,0,0,0
